,ori_income_high_per,ori_income_high,ori_income_low_per,ori_income_low,tract_id,ori_income_high_per_20,ori_income_high_20,ori_income_low_per_20,ori_income_low_20,ori_income_high_per_21,ori_income_high_21,ori_income_low_per_21,ori_income_low_21,income_high_20_19,income_high_21_20,income_low_20_19,income_low_21_20,income_high_low_19,income_high_low_20,income_high_low_21,high_low_perct_20_19,high_low_perct_21_20
1067,0.765517241,111,0.234482759,34,36081097203,0.81,81,0.19,19,0.692307692,54,0.307692308,24,-0.27027027,-0.333333333,-0.789473684,0.263157895,77,62,30,0.519203414,-0.596491228
1068,0.500934579,268,0.499065421,267,36081097204,0.492307692,192,0.507692308,198,0.59566787,165,0.40433213,112,-0.28358209,-0.140625,-0.348484848,-0.434343434,1,-6,53,0.064902759,0.293718434
1069,0.430868167,134,0.569131833,177,36081097300,0.412887828,173,0.587112172,246,0.453093812,227,0.546906188,274,0.291044776,0.312138728,0.280487805,0.113821138,-43,-73,-47,0.010556971,0.19831759
1070,0.44,66,0.56,84,36081098100,0.365079365,46,0.634920635,80,0.335526316,51,0.664473684,101,-0.303030303,0.108695652,-0.05,0.2625,-18,-34,-50,-0.253030303,-0.153804348
1071,0.503184713,79,0.496815287,78,36081098700,0.421487603,51,0.578512397,70,0.585185185,79,0.414814815,56,-0.35443038,0.549019608,-0.114285714,-0.2,1,-19,23,-0.240144665,0.749019608
1072,0.330357143,111,0.669642857,225,36081099701,0.326693227,82,0.673306773,169,0.294930876,64,0.705069124,153,-0.261261261,-0.219512195,-0.331360947,-0.094674556,-114,-87,-89,0.070099685,-0.124837639
1073,0.641577061,179,0.358422939,100,36081099704,0.571589628,507,0.428410372,380,0.428191489,161,0.571808511,215,1.832402235,-0.682445759,0.736842105,-0.434210526,79,127,-54,1.095560129,-0.248235233
1074,0.489749431,215,0.510250569,224,36081099705,0.404517454,197,0.595482546,290,0.389784946,145,0.610215054,227,-0.08372093,-0.263959391,0.227586207,-0.217241379,-9,-93,-82,-0.311307137,-0.046718012
1075,0.794285714,139,0.205714286,36,36081099802,0.768888889,173,0.231111111,52,0.694630872,207,0.305369128,91,0.244604317,0.196531792,0.307692308,0.75,103,121,116,-0.063087991,-0.553468208
1076,0.480662983,87,0.519337017,94,36081100801,0.507462687,68,0.492537313,66,0.415841584,42,0.584158416,59,-0.218390805,-0.382352941,-0.424242424,-0.106060606,-7,2,-17,0.20585162,-0.276292335
1077,0.653005464,239,0.346994536,127,36081100802,0.628865979,183,0.371134021,108,0.639269406,140,0.360730594,79,-0.234309623,-0.234972678,-0.175925926,-0.268518519,112,75,61,-0.058383698,0.033545841
1078,0.740641711,554,0.259358289,194,36081101001,0.722852512,446,0.277147488,171,0.70433145,374,0.29566855,157,-0.194945848,-0.161434978,-0.134502924,-0.081871345,360,275,217,-0.060442924,-0.079563633
1079,0.698412698,44,0.301587302,19,36081101002,0.909090909,40,0.090909091,4,0.609756098,25,0.390243902,16,-0.090909091,-0.375,-3.75,3,25,36,9,3.659090909,-3.375
1080,0.491891892,91,0.508108108,94,36081101700,0.433333333,78,0.566666667,102,0.422818792,63,0.577181208,86,-0.142857143,-0.192307692,0.078431373,-0.156862745,-3,-24,-23,-0.221288515,-0.035444947
1081,0.661157025,80,0.338842975,41,36081103201,0.890410959,65,0.109589041,8,0.756097561,62,0.243902439,20,-0.1875,-0.046153846,-4.125,1.5,39,57,42,3.9375,-1.546153846
1082,0.5,8,0.5,8,36081103202,0.818181818,36,0.181818182,8,1,4,0,0,3.5,-0.888888889,0,-1,0,28,4,3.5,0.111111111
1083,0.550595238,370,0.449404762,302,36081103900,0.57037037,308,0.42962963,232,0.519480519,160,0.480519481,148,-0.167567568,-0.480519481,-0.301724138,-0.362068966,68,76,12,0.13415657,-0.118450515
1084,0.578754579,158,0.421245421,115,36081104700,0.563694268,177,0.436305732,137,0.488372093,63,0.511627907,66,0.120253165,-0.644067797,0.160583942,-0.518248175,43,40,-3,-0.040330777,-0.125819621
1085,0.378571429,106,0.621428571,174,36081107201,0.414634146,102,0.585365854,144,0.313901345,70,0.686098655,153,-0.037735849,-0.31372549,-0.208333333,0.0625,-68,-42,-83,0.170597484,-0.37622549
1086,0.615384615,72,0.384615385,45,36081107202,0.592105263,45,0.407894737,31,0.631578947,36,0.368421053,21,-0.375,-0.2,-0.451612903,-0.322580645,27,14,15,0.076612903,0.122580645
1087,0.415584416,64,0.584415584,90,36081108500,0.381443299,37,0.618556701,60,0.490909091,54,0.509090909,56,-0.421875,0.459459459,-0.5,-0.066666667,-26,-23,-2,0.078125,0.526126126
1088,0.355555556,144,0.644444444,261,36081109300,0.242819843,93,0.757180157,290,0.320683112,169,0.679316888,358,-0.354166667,0.817204301,0.1,0.234482759,-117,-197,-189,-0.454166667,0.582721542
1089,0.447319778,242,0.552680222,299,36081109700,0.414829659,207,0.585170341,292,0.396551724,69,0.603448276,105,-0.144628099,-0.666666667,-0.023972603,-0.640410959,-57,-85,-36,-0.120655496,-0.026255708
1090,0.306358382,53,0.693641618,120,36081109900,0.175141243,31,0.824858757,146,0.173913043,20,0.826086957,95,-0.41509434,-0.35483871,0.178082192,-0.349315068,-67,-115,-75,-0.593176531,-0.005523641
1091,0.703125,90,0.296875,38,36081116100,0.558823529,57,0.441176471,45,0.507462687,34,0.492537313,33,-0.366666667,-0.403508772,0.155555556,-0.266666667,52,12,1,-0.522222222,-0.136842105
1092,0.508474576,30,0.491525424,29,36081116300,0.793103448,46,0.206896552,12,0.397959184,39,0.602040816,59,0.533333333,-0.152173913,-1.416666667,3.916666667,1,34,-20,1.95,-4.06884058
1093,0.344827586,40,0.655172414,76,36081116700,0.571428571,32,0.428571429,24,0.242424242,8,0.757575758,25,-0.2,-0.75,-2.166666667,0.041666667,-36,8,-17,1.966666667,-0.791666667
1094,0.610687023,240,0.389312977,153,36081118500,0.458174905,482,0.541825095,570,0.375987362,238,0.624012638,395,1.008333333,-0.506224066,0.731578947,-0.307017544,87,-88,-157,0.276754386,-0.199206523
1095,0.380769231,99,0.619230769,161,36081119500,0.278431373,71,0.721568627,184,0.409356725,70,0.590643275,101,-0.282828283,-0.014084507,0.125,-0.451086957,-62,-113,-31,-0.407828283,0.437002449
1096,0.398981324,235,0.601018676,354,36081121100,0.431179775,307,0.568820225,405,0.476415094,303,0.523584906,333,0.306382979,-0.013029316,0.125925926,-0.177777778,-119,-98,-30,0.180457053,0.164748462
1097,0.641434263,161,0.358565737,90,36081122701,0.666666667,120,0.333333333,60,0.685534591,109,0.314465409,50,-0.254658385,-0.091666667,-0.5,-0.166666667,71,60,59,0.245341615,0.075
1098,0.572916667,275,0.427083333,205,36081122702,0.63898917,177,0.36101083,100,0.62,93,0.38,57,-0.356363636,-0.474576271,-1.05,-0.43,70,77,36,0.693636364,-0.044576271
1099,0.255319149,12,0.744680851,35,36081124700,0.529411765,9,0.470588235,8,0.137931034,4,0.862068966,25,-0.25,-0.555555556,-3.375,2.125,-23,1,-21,3.125,-2.680555556
1100,0.318036286,298,0.681963714,639,36081126700,0.375634518,222,0.624365482,369,0.265789474,101,0.734210526,279,-0.255033557,-0.545045045,-0.731707317,-0.243902439,-341,-147,-178,0.47667376,-0.301142606
1101,0.3472,217,0.6528,408,36081128300,0.368656716,247,0.631343284,423,0.376310273,359,0.623689727,595,0.138248848,0.453441296,0.035460993,0.406619385,-191,-176,-236,0.102787855,0.04682191
1102,0.698113208,222,0.301886792,96,36081129104,0.640625,164,0.359375,92,0.533596838,135,0.466403162,118,-0.261261261,-0.176829268,-0.043478261,0.282608696,126,72,17,-0.217783,-0.459437964
1103,0.323529412,77,0.676470588,161,36081134100,0.193846154,126,0.806153846,524,0.195238095,82,0.804761905,338,0.636363636,-0.349206349,0.692748092,-0.354961832,-84,-398,-256,-0.056384455,0.005755483
1104,0.51628468,428,0.48371532,401,36081134700,0.556382979,523,0.443617021,417,0.571428571,380,0.428571429,285,0.221962617,-0.273422562,0.038369305,-0.316546763,27,106,95,0.183593312,0.0431242
1105,0.474178404,101,0.525821596,112,36081136700,0.593582888,111,0.406417112,76,0.37037037,30,0.62962963,51,0.099009901,-0.72972973,-0.473684211,-0.328947368,-11,35,-21,0.572694112,-0.400782361
1106,0.614814815,83,0.385185185,52,36081137700,0.730337079,130,0.269662921,48,0.698412698,88,0.301587302,38,0.56626506,-0.323076923,-0.083333333,-0.208333333,31,82,50,0.649598394,-0.11474359
1107,0.318681319,29,0.681318681,62,36081138501,0.348837209,30,0.651162791,56,0.51,51,0.49,49,0.034482759,0.7,-0.107142857,-0.125,-33,-26,2,0.141625616,0.825
1108,0.227272727,35,0.772727273,119,36081140901,0.137931034,16,0.862068966,100,0.222222222,20,0.777777778,70,-0.542857143,0.25,-0.19,-0.3,-84,-84,-50,-0.352857143,0.55
1109,0.475524476,68,0.524475524,75,36081143500,0.180555556,13,0.819444444,59,0.216216216,16,0.783783784,58,-0.808823529,0.230769231,-0.271186441,-0.016949153,-7,-46,-42,-0.537637089,0.247718383
1110,0.322115385,67,0.677884615,141,36081146300,0.342519685,87,0.657480315,167,0.375,57,0.625,95,0.298507463,-0.344827586,0.155688623,-0.431137725,-74,-80,-38,0.14281884,0.086310138
1111,0.280487805,230,0.719512195,590,36081146700,0.324074074,105,0.675925926,219,0.224299065,48,0.775700935,166,-0.543478261,-0.542857143,-1.694063927,-0.242009132,-360,-114,-118,1.150585666,-0.30084801
1112,0.571428571,16,0.428571429,12,36081147900,0.428571429,9,0.571428571,12,0.682926829,28,0.317073171,13,-0.4375,2.111111111,0,0.083333333,4,-3,15,-0.4375,2.027777778
1113,0.367847411,135,0.632152589,232,36081148300,0.409883721,141,0.590116279,203,0.319078947,97,0.680921053,207,0.044444444,-0.312056738,-0.142857143,0.019704433,-97,-62,-110,0.187301587,-0.331761171
1114,0.306748466,50,0.693251534,113,36081150701,0.408602151,38,0.591397849,55,0.441558442,34,0.558441558,43,-0.24,-0.105263158,-1.054545455,-0.218181818,-63,-17,-9,0.814545455,0.11291866
1115,0.42519685,108,0.57480315,146,36081150702,0.485915493,69,0.514084507,73,0.589041096,86,0.410958904,60,-0.361111111,0.246376812,-1,-0.178082192,-38,-4,26,0.638888889,0.424459003
1116,0.583657588,150,0.416342412,107,36081152901,0.655737705,200,0.344262295,105,0.561514196,178,0.438485804,139,0.333333333,-0.11,-0.019047619,0.323809524,43,95,39,0.352380952,-0.433809524
1117,0.624434389,138,0.375565611,83,36081152902,0.551912568,303,0.448087432,246,0.678832117,93,0.321167883,44,1.195652174,-0.693069307,0.662601626,-0.821138211,55,57,49,0.533050548,0.128068904
1118,0.520408163,102,0.479591837,94,36081155102,0.580952381,61,0.419047619,44,0.396226415,21,0.603773585,32,-0.401960784,-0.655737705,-1.136363636,-0.272727273,8,17,-11,0.734402852,-0.383010432
1119,0.530769231,276,0.469230769,244,36081156700,0.504604052,274,0.495395948,269,0.457420925,188,0.542579075,223,-0.007246377,-0.313868613,0.092936803,-0.171003717,32,5,-35,-0.10018318,-0.142864896
1120,0.62962963,34,0.37037037,20,36081157101,0.70523416,256,0.29476584,107,0.446341463,183,0.553658537,227,6.529411765,-0.28515625,0.813084112,1.121495327,14,149,-44,5.716327653,-1.406651577
1121,0.660194175,136,0.339805825,70,36081162100,0.511363636,90,0.488636364,86,0.584269663,104,0.415730337,74,-0.338235294,0.155555556,0.186046512,-0.139534884,66,4,30,-0.524281806,0.295090439
1122,0.602924312,4206,0.397075688,2770,36085000300,0.611358575,2196,0.388641425,1396,0.572741194,1122,0.427258806,837,-0.47788873,-0.489071038,-0.984240688,-0.400429799,1436,800,285,0.506351957,-0.088641239
1123,0.590425532,111,0.409574468,77,36085000600,0.514851485,104,0.485148515,98,0.62962963,85,0.37037037,50,-0.063063063,-0.182692308,0.214285714,-0.489795918,34,6,35,-0.277348777,0.307103611
1124,0.678832117,93,0.321167883,44,36085000700,0.574468085,81,0.425531915,60,0.598639456,88,0.401360544,59,-0.129032258,0.086419753,0.266666667,-0.016666667,49,21,29,-0.395698925,0.10308642
1125,0.566666667,272,0.433333333,208,36085000800,0.641826923,267,0.358173077,149,0.593380615,251,0.406619385,172,-0.018382353,-0.059925094,-0.395973154,0.154362416,64,118,79,0.377590801,-0.21428751
1126,0.407407407,121,0.592592593,176,36085000900,0.465517241,81,0.534482759,93,0.403100775,52,0.596899225,77,-0.330578512,-0.358024691,-0.892473118,-0.172043011,-55,-12,-25,0.561894606,-0.185981681
1127,0.298850575,26,0.701149425,61,36085001100,0.417910448,28,0.582089552,39,0.244444444,33,0.755555556,102,0.076923077,0.178571429,-0.564102564,1.615384615,-35,-11,-69,0.641025641,-1.436813187
1128,0.659259259,356,0.340740741,184,36085002002,0.601789709,269,0.398210291,178,0.62244898,244,0.37755102,148,-0.244382022,-0.092936803,-0.033707865,-0.168539326,172,91,96,-0.210674157,0.075602523
1129,0.631038027,614,0.368961973,359,36085002100,0.637519873,401,0.362480127,228,0.614800759,324,0.385199241,203,-0.346905537,-0.19201995,-0.574561404,-0.109649123,255,173,121,0.227655866,-0.082370827
1130,0.642276423,158,0.357723577,88,36085002900,0.85520362,189,0.14479638,32,0.795918367,78,0.204081633,20,0.196202532,-0.587301587,-1.75,-0.375,70,157,58,1.946202532,-0.212301587
1131,0.426229508,52,0.573770492,70,36085003300,0.25170068,37,0.74829932,110,0.308943089,38,0.691056911,85,-0.288461538,0.027027027,0.363636364,-0.227272727,-18,-73,-47,-0.652097902,0.254299754
1132,0.44,33,0.56,42,36085003600,0.546391753,53,0.453608247,44,0.571428571,48,0.428571429,36,0.606060606,-0.094339623,0.045454545,-0.181818182,-9,9,12,0.560606061,0.087478559
1133,0.591666667,71,0.408333333,49,36085003900,0.846153846,66,0.153846154,12,0.745454545,41,0.254545455,14,-0.070422535,-0.378787879,-3.083333333,0.166666667,22,54,27,3.012910798,-0.545454545
1134,0.692076229,1380,0.307923771,614,36085004000,0.693064667,1479,0.306935333,655,0.611958511,1003,0.388041489,636,0.07173913,-0.32183908,0.06259542,-0.029007634,766,824,367,0.009143711,-0.292831447
1135,0.377697842,105,0.622302158,173,36085004700,0.510121457,126,0.489878543,121,0.436363636,48,0.563636364,62,0.2,-0.619047619,-0.429752066,-0.487603306,-68,5,-14,0.629752066,-0.131444313
1136,0.510791367,71,0.489208633,68,36085005000,0.606382979,57,0.393617021,37,0.488188976,62,0.511811024,65,-0.197183099,0.087719298,-0.837837838,0.756756757,3,20,-3,0.640654739,-0.669037459
1137,0.547457627,323,0.452542373,267,36085006400,0.376530612,738,0.623469388,1222,0.395256917,500,0.604743083,765,1.284829721,-0.322493225,0.781505728,-0.373977087,56,-484,-265,0.503323993,0.051483862
1138,0.733333333,22,0.266666667,8,36085006700,0.75,12,0.25,4,0.666666667,8,0.333333333,4,-0.454545455,-0.333333333,-1,0,14,8,4,0.545454545,-0.333333333
1139,0.658469945,964,0.341530055,500,36085007000,0.735074627,1182,0.264925373,426,0.709350804,1191,0.290649196,488,0.226141079,0.007614213,-0.17370892,0.145539906,464,756,703,0.399849999,-0.137925693
1140,0.619512195,381,0.380487805,234,36085007400,0.701415701,545,0.298584299,232,0.745794393,399,0.254205607,136,0.430446194,-0.267889908,-0.00862069,-0.413793103,147,313,263,0.439066884,0.145903195
1141,0.340285401,310,0.659714599,601,36085007500,0.501298701,193,0.498701299,192,0.425806452,66,0.574193548,89,-0.377419355,-0.658031088,-2.130208333,-0.536458333,-291,1,-23,1.752788978,-0.121572755
1142,0.478915663,159,0.521084337,173,36085007700,0.514522822,124,0.485477178,117,0.354497354,67,0.645502646,122,-0.220125786,-0.459677419,-0.478632479,0.042735043,-14,7,-55,0.258506692,-0.502412462
1143,0.64,224,0.36,126,36085008100,0.674329502,176,0.325670498,85,0.541401274,85,0.458598726,72,-0.214285714,-0.517045455,-0.482352941,-0.152941176,98,91,13,0.268067227,-0.364104278
1144,0.618729097,185,0.381270903,114,36085009602,0.596153846,155,0.403846154,105,0.575609756,118,0.424390244,87,-0.162162162,-0.238709677,-0.085714286,-0.171428571,71,50,31,-0.076447876,-0.067281106
1145,0.587570621,104,0.412429379,73,36085009700,0.548245614,125,0.451754386,103,0.588235294,60,0.411764706,42,0.201923077,-0.52,0.291262136,-0.59223301,31,22,18,-0.089339059,0.07223301
1146,0.545,109,0.455,91,36085010500,0.63592233,131,0.36407767,75,0.539267016,103,0.460732984,88,0.201834862,-0.213740458,-0.213333333,0.173333333,18,56,15,0.415168196,-0.387073791
1147,0.609022556,81,0.390977444,52,36085011201,0.655913978,61,0.344086022,32,0.891891892,66,0.108108108,8,-0.24691358,0.081967213,-0.625,-0.75,29,29,58,0.37808642,0.831967213
1148,0.701001431,490,0.298998569,209,36085011202,0.745118191,725,0.254881809,248,0.735205617,733,0.264794383,264,0.479591837,0.011034483,0.157258065,0.064516129,281,477,469,0.322333772,-0.053481646
1149,0.555282555,226,0.444717445,181,36085011401,0.509803922,130,0.490196078,125,0.673316708,270,0.326683292,131,-0.424778761,1.076923077,-0.448,0.048,45,5,139,0.023221239,1.028923077
1150,0.690909091,38,0.309090909,17,36085011402,0.58,29,0.42,21,0.614457831,51,0.385542169,32,-0.236842105,0.75862069,0.19047619,0.523809524,21,8,19,-0.427318296,0.234811166
1151,0.573991031,128,0.426008969,95,36085012100,0.449197861,84,0.550802139,103,0.441176471,60,0.558823529,76,-0.34375,-0.285714286,0.077669903,-0.262135922,33,-19,-16,-0.421419903,-0.023578363
1152,0.515789474,392,0.484210526,368,36085012500,0.516835017,307,0.483164983,287,0.465882353,198,0.534117647,227,-0.216836735,-0.35504886,-0.282229965,-0.209059233,24,20,-29,0.06539323,-0.145989626
1153,0.726615454,1608,0.273384546,605,36085012804,0.714788732,1218,0.285211268,486,0.723767383,1145,0.276232617,437,-0.242537313,-0.059934319,-0.244855967,-0.100823045,1003,732,708,0.002318654,0.040888727
1154,0.770053476,144,0.229946524,43,36085012805,0.744186047,128,0.255813953,44,0.813559322,144,0.186440678,33,-0.111111111,0.125,0.022727273,-0.25,101,84,111,-0.133838384,0.375
1155,0.777372263,852,0.222627737,244,36085012806,0.731658291,728,0.268341709,267,0.802631579,732,0.197368421,180,-0.145539906,0.005494505,0.086142322,-0.325842697,608,461,552,-0.231682228,0.331337202
1156,0.723021583,201,0.276978417,77,36085013201,0.734117647,312,0.265882353,113,0.802816901,114,0.197183099,28,0.552238806,-0.634615385,0.318584071,-0.752212389,124,199,86,0.233654735,0.117597005
1157,0.73136646,471,0.26863354,173,36085013203,0.761589404,460,0.238410596,144,0.813504823,253,0.186495177,58,-0.023354565,-0.45,-0.201388889,-0.597222222,298,316,195,0.178034324,0.147222222
1158,0.815789474,186,0.184210526,42,36085013204,0.686390533,116,0.313609467,53,0.882022472,157,0.117977528,21,-0.376344086,0.353448276,0.20754717,-0.603773585,144,63,136,-0.583891256,0.957221861
1159,0.60952381,128,0.39047619,82,36085013302,0.668141593,151,0.331858407,75,0.465116279,80,0.534883721,92,0.1796875,-0.470198675,-0.093333333,0.226666667,46,76,-12,0.273020833,-0.696865342
1160,0.800762631,840,0.199237369,209,36085013400,0.777820414,2027,0.222179586,579,0.788321168,1296,0.211678832,348,1.413095238,-0.360631475,0.639032815,-0.398963731,631,1448,948,0.774062423,0.038332255
1161,0.84,42,0.16,8,36085013800,0.714285714,30,0.285714286,12,0.891891892,33,0.108108108,4,-0.285714286,0.1,0.333333333,-0.666666667,34,18,29,-0.619047619,0.766666667
1162,0.657276995,140,0.342723005,73,36085014604,0.844748858,185,0.155251142,34,0.789473684,105,0.210526316,28,0.321428571,-0.432432432,-1.147058824,-0.176470588,67,151,77,1.468487395,-0.255961844
1163,0.677966102,480,0.322033898,228,36085014605,0.664150943,352,0.335849057,178,0.718411552,597,0.281588448,234,-0.266666667,0.696022727,-0.280898876,0.314606742,252,174,363,0.01423221,0.381415986
1164,0.745776348,927,0.254223652,316,36085014606,0.754297994,1053,0.245702006,343,0.769511306,1055,0.230488694,316,0.13592233,0.001899335,0.078717201,-0.078717201,611,710,739,0.057205129,0.080616536
1165,0.856948229,629,0.143051771,105,36085014607,0.781725888,462,0.218274112,129,0.873563218,456,0.126436782,66,-0.265500795,-0.012987013,0.186046512,-0.488372093,524,333,390,-0.451547307,0.47538508
1166,0.363636364,32,0.636363636,56,36085014700,0.570093458,61,0.429906542,46,0.532051282,83,0.467948718,73,0.90625,0.360655738,-0.217391304,0.586956522,-24,15,10,1.123641304,-0.226300784
1167,0.678806494,1547,0.321193506,732,36085015400,0.724721123,2014,0.275278877,765,0.709609293,2016,0.290390707,825,0.301874596,0.000993049,0.043137255,0.078431373,815,1249,1191,0.258737341,-0.077438324
1168,0.873015873,220,0.126984127,32,36085015601,0.8,196,0.2,49,0.870535714,195,0.129464286,29,-0.109090909,-0.005102041,0.346938776,-0.408163265,188,147,166,-0.456029685,0.403061224
1169,0.531914894,25,0.468085106,22,36085015602,0.578947368,55,0.421052632,40,0.681818182,60,0.318181818,28,1.2,0.090909091,0.45,-0.3,3,15,32,0.75,0.390909091
